Provincia;Ano;%mujeres
43;2011;49.50314332863775
43;2012;49.587140244583935
43;2013;49.708459128734674
43;2014;49.85604810215716
43;2015;49.977424251761725
43;2016;50.05206367798015
43;2017;50.11892236005624
43;2018;50.16208025611193
43;2019;50.13347185906167
43;2020;50.029873697923044
43;2021;50.06062198030181
43;2023;50.09125681414331
44;1998;49.579801227711194
44;1999;49.556080059043175
44;2000;49.513823247089164
44;2001;49.44176521107221
44;2002;49.26388140554237
44;2003;49.06407279754265
44;2004;48.990547824277094
44;2005;48.77561290231127
44;2006;48.60087225661226
44;2007;48.44563542201797
44;2008;48.21287006916158
44;2009;48.39353735238601
44;2010;48.67528927497126
44;2011;48.82128804276418
44;2012;48.8770455304464
44;2013;48.988978991862595
44;2014;49.097709542977235
44;2015;49.180174473843316
44;2016;49.258634661293506
44;2017;49.3338841268202
44;2018;49.42484320661059
44;2019;49.359982704250136
44;2020;49.33892797519675
44;2021;49.24597718235535
44;2023;49.258672380059664
45;1998;50.19300932910497
45;1999;50.16152172376442
45;2000;50.14934702110936
45;2001;49.99692239396715
45;2002;49.88582678606062
45;2003;49.83954864064756
45;2004;49.76386534269799
45;2005;49.592983605680516
45;2006;49.5089487311937
45;2007;49.346253484485345
45;2008;49.07856276381932
45;2009;49.16470306756472
45;2010;49.26621764315669
45;2011;49.305046928774026
45;2012;49.316956025353335
45;2013;49.44146929461344
45;2014;49.516403103258874
45;2015;49.58644073663306
45;2016;49.6607964313926
45;2017;49.693160425775396
45;2018;49.7328303687421
45;2019;49.759946117401896
45;2020;49.763843972195545
45;2021;49.75803598236827
45;2023;49.79304873621668
46;1998;51.20775259159166
46;1999;51.19167611752062
46;2000;51.176585498818824
46;2001;51.051558704544334
46;2002;50.90193926976061
46;2003;50.78642949587919
46;2004;50.73400146423002
46;2005;50.61014769339758
46;2006;50.474550980844235
46;2007;50.50728277651607
46;2008;50.41378824941245
46;2009;50.44432588506004
46;2010;50.497743832489974
46;2011;50.58147087759465
46;2012;50.62600938006627
46;2013;50.72539211384959
46;2014;50.81176257347293
46;2015;50.8450585161492
46;2016;50.87880031317504
46;2017;50.9575484304172
46;2018;50.98375736758365
46;2019;51.02186093147934
46;2020;51.02132625994695
46;2021;51.03096884423353
46;2023;51.050462495159756
47;1998;50.94150954516908
47;1999;50.960585854256216
47;2000;51.00002017389901
47;2001;50.99395334172756
47;2002;50.94192039620319
47;2003;50.896105486448796
47;2004;50.91012658971192
47;2005;50.90309594034282
47;2006;50.91044951458742
47;2007;50.92924332085397
47;2008;50.83824966589102
47;2009;50.845420832746555
47;2010;50.87680833520726
47;2011;50.90264249150267
47;2012;50.973085273639285
47;2013;51.03760398584214
47;2014;51.079736259749
47;2015;51.167611649895115
47;2016;51.19319277649094
47;2017;51.231746397252124
47;2018;51.263727491146504
47;2019;51.2620634169063
47;2020;51.3030851879097
47;2021;51.31652164871833
47;2023;51.33626140257734
48;1998;51.321736928992244
48;1999;51.33293125306615
48;2000;51.36700834886368
48;2001;51.369042994271666
48;2002;51.36169056433313
48;2003;51.362944977537175
48;2004;51.37655899532246
48;2005;51.390051409062465
48;2006;51.44144515612841
48;2007;51.52204594654025
48;2008;51.49295066995458
48;2009;51.48829921798139
48;2010;51.51708727563958
48;2011;51.53213609604662
48;2012;51.561195712506226
48;2013;51.612741439944934
48;2014;51.66511127219693
48;2015;51.70229157145655
48;2016;51.69452829267953
48;2017;51.729684351329176
48;2018;51.73403918484936
48;2019;51.74497744764026
48;2020;51.718368216462565
48;2021;51.71102990988743
48;2023;51.70801779101818
49;1998;50.67616629548589
49;1999;50.708038113852915
49;2000;50.725663368867004
49;2001;50.66664689952361
49;2002;50.63185800137534
49;2003;50.58090621369337
49;2004;50.5828010719107
49;2005;50.54608801030069
49;2006;50.49622263180281
49;2007;50.4114339601596
49;2008;50.257325538355445
49;2009;50.351876932512205
49;2010;50.350129238880825
49;2011;50.36120031233355
49;2012;50.36845291526627
49;2013;50.42439050300101
49;2014;50.455692652832305
49;2015;50.45247388735036
49;2016;50.48889726505771
49;2017;50.5039345223332
49;2018;50.54741075571903
49;2019;50.538139203310564
49;2020;50.542242127230516
49;2021;50.48096014224329
49;2023;50.49068564423048
50;1998;51.212448213653296
50;1999;51.19486697980394
50;2000;51.17935486305522
50;2001;51.0131593523523
50;2002;50.884230993940605
50;2003;50.84670464642242
50;2004;50.761687190059625
50;2005;50.661132015893486
50;2006;50.65813572182346
50;2007;50.58927487554986
50;2008;50.41603729837971
50;2009;50.38137178415625
50;2010;50.46606634252999
50;2011;50.576220686820946
50;2012;50.62946643084253
50;2013;50.678698354243345
50;2014;50.872867824657774
50;2015;50.89403204582398
50;2016;50.9624863362395
50;2017;51.08926612451572
50;2018;51.1066588047268
50;2019;51.12030459431135
50;2020;51.09631804945462
50;2021;51.072094532855374
50;2023;51.06794227875974
51;1998;49.939681351137736
51;1999;49.64316726364919
51;2000;48.83507662045959
51;2001;48.630010304647655
51;2002;48.53057043807122
51;2003;48.759525430062325
51;2004;48.94714281887106
51;2005;49.100642967213986
51;2006;49.142510644468175
51;2007;49.20172839183844
51;2008;49.10775433201101
51;2009;49.00729593004042
51;2010;48.78442274041624
51;2011;48.813974944158495
51;2012;48.88238234664001
51;2013;48.84770729389404
51;2014;48.97308240057437
51;2015;49.25768130733537
51;2016;49.306073190643524
51;2017;49.347332242611145
51;2018;49.28943906793197
51;2019;49.382497611380444
51;2020;49.47625947127147
51;2021;49.46178622316415
51;2023;49.55664906096226
52;1998;49.14320889066347
52;1999;49.14367018566987
52;2000;48.72553310293829
52;2001;49.08052159502246
52;2002;49.15298334875116
52;2003;49.26164497611848
52;2004;49.342801693719125
52;2005;49.11739555338382
52;2006;49.21266318733083
52;2007;49.29723502304147
52;2008;49.14343298622775
52;2009;49.30029948271168
52;2010;48.94520872241366
52;2011;48.702788113563386
52;2012;48.554491225464716
52;2013;48.592836912487
52;2014;49.029097492574756
52;2015;49.06407739764442
52;2016;49.122358356775855
52;2017;49.339294008360426
52;2018;49.33668271902204
52;2019;49.24786384080845
52;2020;49.28338462951904
52;2021;49.45224377180881
52;2023;49.52448045086298
